id,text,created_at,user_id,user_name,verfied,geo,quoted,favorite,retweet,place,coordinates,media_type,media_url,media_id,rt,rt_username 
1319962388414816257,"RT @MaziNnamdiKanu: Fulani herders [terrorists] have killed at least 3,897 people in Nigeria since 2015 after Muhammadu Buhari, a Fulani, w…",2020-10-24 11:22:11,1162759071801495552,Chukwu Godwin,False,,0,0,0,,,,,,True,MaziNnamdiKanu
1319962388439945216,You are a total idiot!  Most people love their country regardless of party!  Leave it to the sexual predator to twi… https://t.co/Suo9ZQTu9h,2020-10-24 11:22:11,288460833,Anne P,False,,0,0,0,,,,,,False,
1319962388590977027,"RT @geeweeny: If you want to know the position of China in Nigeria/Africa, take a stroll to their companies in the country/continent.  The…",2020-10-24 11:22:11,1137003637882925056,iamtheOG,False,,0,0,0,,,,,,True,geeweeny
1319962389308211200,@channelstv Just imagine a 13trillion in 8year.UAE wud create another country in the desert.another Dubai wud be created.,2020-10-24 11:22:11,238526865,clinton,False,,0,0,0,,,,,,False,
1319962390314717184,My face would Rather go commando!,2020-10-24 11:22:12,15111064,willie333,False,,0,0,0,,,,,,False,
1319962390331441153,@itschalita I need to move out of this country. https://t.co/kwBrjIwvuJ,2020-10-24 11:22:12,3113239670,THEPIM,False,,0,0,0,,,,,,False,
1319962390998470656,@amandamilling @Keir_Starmer @AngelaRayner Are you people really this dense?   You're getting abuse for getting chi… https://t.co/G3gPnkElRA,2020-10-24 11:22:12,516001215,Stuart Wallace,False,,0,0,0,,,,,,False,
1319962391212417024,Shame on ppl who are doing such heinous acts,2020-10-24 11:22:12,7536542,🇮🇳Gunjan Kaur Anand 🇮🇳SSRF🇮🇳SSRIAN SQUAD🇮🇳,False,,0,0,0,,,,,,False,
1319962391702990849,Corruption at the highest level and dangerous for our country,2020-10-24 11:22:12,1172647057019949057,🇺🇸American_Nurse🇺🇸,False,,0,0,0,,,,,,False,
1319962392009191425,@Timcast I feel like Cohen made The Dictator as this critique of how a lot of things are pretty authoritarian even… https://t.co/hn78MkYN54,2020-10-24 11:22:12,739418155290746881,Rick Dias,False,,0,0,0,,,,,,False,
1319962392063889410,RT @BOLAJi_____: Bro... The way this country just turns upside down is hard to understand. How has this common fight been merely divided to…,2020-10-24 11:22:12,1240016273691627523,IDK,False,,0,0,0,,,,,,True,BOLAJi_____
1319962393125019650,RT @Gagan0305: @ivijayasharma @nsitharaman  @nsitharamanoffc  @DFS_India  @ianuragthakur  Thats how you reward the one's who have been serv…,2020-10-24 11:22:12,1286718002814242818,Bankerswarwithsystem,False,,0,0,0,,,,,,True,Gagan0305
1319962393317941249,"RT @kal_bigsky97: @SenRickScott As President Donald Trump jetted across the country holding campaign rallies during the past two months, he…",2020-10-24 11:22:12,965706824178692096,Donna Butters,False,,0,0,0,,,,,,True,kal_bigsky97
1319962394249015296,RT @Tlobasimi: @hackSultan @mogulwoman_ Good idea.. let's also write in local dialects so the thugs can see we are fighting for them . They…,2020-10-24 11:22:13,1088546070647447554,chris akude,False,,0,0,0,,,,,,True,Tlobasimi
1319962395008172034,I had to go to the store tonight and was so anxiety ridden. I realized it's because I've completely withdrawn from… https://t.co/nmIRvHiDP4,2020-10-24 11:22:13,72476941,The Night 🌙Witchchild 🎃💀🍁,False,,0,0,0,,,,,,False,
1319962395209551872,The country 😂😂😂,2020-10-24 11:22:13,1256716843982651394,Cruise Man || FUCK BUHARI,False,,0,0,0,,,,,,False,
1319962395368935424,"@SportsCenter @ESPNCFB And, be the biggest Anti-American loser of all time. Funny he readily accepts the millions h… https://t.co/k8fGRbjawa",2020-10-24 11:22:13,3052862340,John Fields,False,,0,0,0,,,,,,False,
1319962395712888832,RT @4eyednerd: Whoever is in charge of security in this country has to nip this looting in the bud asap. It has all the makings of the preq…,2020-10-24 11:22:13,2802019033,Nwosu Nonso,False,,0,0,0,,,,,,True,4eyednerd
1319962395926736896,@junimilliboy Asin ehn! The were dey mention sucessful international collabs. Which of his international collabs do… https://t.co/bPYXvVmUDV,2020-10-24 11:22:13,824893574596620288,OLUWAFEMI JOHN,False,,0,0,0,,,,,,False,
1319962398040723457,"I am a youth, and I am ashamed of this government.  Pass it on. #EndSARS",2020-10-24 11:22:14,2895082149,OLUSOLA,False,,0,0,0,,,,,,False,
1319962399982669824,Trump.lying again. He spreads fake news shot like it is real. Trump is narcissistic and delusional. Not fit to walk… https://t.co/twZhaQvVn0,2020-10-24 11:22:14,1244288093823348739,Anthony Buckland,False,,0,0,0,,,,,,False,
1319962400951590912,"RT @MuhammadAli0065: Pakistan asked Twitter to take ""immediate action"" against accounts spreading false information against the country. #F…",2020-10-24 11:22:14,1291265437779611648,ISP IBEX (Akbar-1)🇵🇰,False,,0,0,0,,,,,,True,MuhammadAli0065
1319962402943864833,What a country we live in,2020-10-24 11:22:15,1282597905338118144,Sylvester Abugre,False,,0,0,0,,,,,,False,
1319962403090714625,Are you a Nigerian ? Are you a Nigerian ? Alaji stop there and mind your fucking country business don't insult our… https://t.co/NiRjSMsWZ1,2020-10-24 11:22:15,1176274213134618624,philip-kotler 🀄,False,,0,0,0,,,,,,False,
1319962404340584451,RT @tammyokk: Marcus Rashford has done more for the country than Boris ever could,2020-10-24 11:22:15,906572738621566977,sarah🦋,False,,0,0,0,,,,,,True,tammyokk
1319962405170937856,@SoBeItG @KamalaHarris @JoeBiden @RahulGandhi @INCIndia After 8 years of Obama there should be a country full of st… https://t.co/0NRhv0KzDW,2020-10-24 11:22:15,1293078005078609921,Greta,False,,0,0,0,,,,,,False,
1319962406009884673,"RT @MrOdanz: The truth is that even if 50 million of those currently in the country miraculously migrate (which is impossible), we still ha…",2020-10-24 11:22:15,1288819796377731075,Peter Victor,False,,0,0,0,,,,,,True,MrOdanz
1319962406018289665,@Esrav07_13 @IbrahimovaRamil @presidentaz By the way you sayTurkey help me but he supports us and will do so..Becau… https://t.co/HAMResOWVi,2020-10-24 11:22:15,1312756936031510533,Mad brain,False,,0,0,0,,,,,,False,
1319962406391549960,President can’t even talk to us either #EndSARS,2020-10-24 11:22:16,1177747377106628608,🐐,False,,0,0,0,,,,,,False,
1319962406878126080,RT @KakarFarrukh: جام تیری زندگی شرمندگی  @mjdawar #AllowMohsinDawarToLead,2020-10-24 11:22:16,191376613,Abdul Haleem,False,,0,0,0,,,,,,True,KakarFarrukh
1319962407918157824,RT @IndiaTomorrow_: #DalitLivesMatter  दलितों के खिलाफ बढ़ रही हिंसा पर जमाअत इस्लामी हिन्द ने प्रेस वार्ता कर जताई चिंता  @JIHMarkaz @MSal…,2020-10-24 11:22:16,1687699561,Mazhar Farooque,False,,0,0,0,,,,,,True,IndiaTomorrow_
1319962408769720321,@GreggJarrett Maybe you could do a story like this? Maybe show the inequities in this country and how it affects le… https://t.co/2DNhfp5FSY,2020-10-24 11:22:16,22029871,Sandy🇺🇸,False,,0,0,0,,,,,,False,
1319962408832487425,Respect the sentiment. But why was Ozil shunned by your club when he raised his voice for this very same thing happ… https://t.co/Iow2Ri9ZnH,2020-10-24 11:22:16,1180333795154677761,Rohan Poojari,False,,0,0,0,,,,,,False,
1319962409755344896,"RT @noveliciouss: As a woman I have no country. As a woman I want no country. As a woman, my country is the whole world Virginia Woolf #wri…",2020-10-24 11:22:16,1653069018,Amy Alzidan,False,,0,0,0,,,,,,True,noveliciouss
1319962411319832578,@I_Am_Ilemona https://t.co/i1sRCDsW8T   Please sir help create a quote on this tweet and help retweet this on your… https://t.co/yycQs3Ve3y,2020-10-24 11:22:17,756474247447543808,Mr Adeyemi Shola,False,,0,0,0,,,,,,False,
1319962412003528706,RT @Aphanempolai: @Maps_pj ANC why must South Africans be attacked in their own country by foreigners only because they want to put South A…,2020-10-24 11:22:17,1252142391835996162,Kelebile 🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦,False,,0,0,0,,,,,,True,Aphanempolai
1319962413958090752,RT @IndianExpress: ‘Women in the country must be given the respect people give to Goddess Durga’: PM Modi  https://t.co/1j5dfz2SR4,2020-10-24 11:22:17,1272769282925985792,ABHI GAMING PUBG,False,,0,0,0,,,,,,True,IndianExpress
1319962414230786048,"RT @katgordon: ""I'm going to shut down the virus, not the country. It's his fault that the virus has caused us to be here."" #Debates2020",2020-10-24 11:22:17,1163389027460026373,Equality & Diversity,False,,0,0,0,,,,,,True,katgordon
1319962414905950209,How can an elected member of the National Assembly be stopped from entering a city of his own country ? This is hig… https://t.co/wkoarCGJBs,2020-10-24 11:22:18,551736727,Fiza Batool Gilani,False,,0,0,0,,,,,,False,
1319962415325392897,Shameful Trump. ITS NON OF YOUR BUSINESS ABOUT THE DAM WE #ETHIOPIANS ARE BUILDING THE DAM WITHOUT UR PENY AND  DOE… https://t.co/bgHZ7H9wwo,2020-10-24 11:22:18,1056912769512030209,Rich B,False,,0,0,0,,,photo,https://pbs.twimg.com/media/ElFywOUWMAAZ1X6.jpg,1.3199623385989898e+18,False,
1319962416164360192,@rozzleberry @GoodwinMJ It’s so weird that if it went well you would be gutted it’s like you want the country to su… https://t.co/avBDclBIbe,2020-10-24 11:22:18,1242487448300670976,Kimmy,False,,0,0,0,,,,,,False,
1319962417481252864,#WearAMask,2020-10-24 11:22:18,1280439885212549121,NanaTammy,False,,0,0,0,,,,,,False,
1319962417737142272,@Bluve8 @carreras_fr @marklevinshow Do you know that we are on the outs with nato we have been with nato since ww2.… https://t.co/91bTatdJjD,2020-10-24 11:22:18,1319323811276328967,sonny123456789,False,,0,0,0,,,,,,False,
1319962418450210821,"Round Road - Framed Digital Art Print - 12"" x 12"" A country trail cuts through the trees. Inspired by places in Nor… https://t.co/l5J0cnmyBP",2020-10-24 11:22:18,242925180,Kevin Dyer,False,,0,0,0,,,photo,https://pbs.twimg.com/media/ElFy0ykW0AAjA32.jpg,1.3199624170492928e+18,False,
1319962421067272194,Just discovered Home Town on HGTV and it really has me over here wanting a second home in the country,2020-10-24 11:22:19,239505393,Tamera S.,False,,0,0,0,,,,,,False,
1319962421142970369,@Aftonbladet @gp @dagensnyheter @SvD @Expressen @ETC_redaktionen @fhm @SwedishPM @TIME  @nytimes  @Folkhalsomynd… https://t.co/g6z1nRJKSa,2020-10-24 11:22:19,1300885481656406018,Maria Rinaldo,False,,0,0,0,,,,,,False,
1319962421474299904,"@kennyhotvisual @SK_Nnadi @MaziNnamdiKanu When tinubu has taken away your future, kept you in abject poverty and sp… https://t.co/JIrtQZnLoQ",2020-10-24 11:22:19,1242400934249943040,Rickymond,False,,0,0,0,,,,,,False,
1319962423068033024,"You'd have to be, to come down here.",2020-10-24 11:22:20,3536672412,Dr Happypants,False,,0,0,0,,,,,,False,
1319962423365959680,@rodericogorman @rtenews @TheGreenParty @fiannafailparty @FineGael the clocks go back an hour this weekend but the… https://t.co/UhHtLWFEwi,2020-10-24 11:22:20,1297896694349258755,Pakistani Hurling Team,False,,0,0,0,,,photo,https://pbs.twimg.com/media/ElFy1BYWkAUjw8k.jpg,1.3199624210254766e+18,False,
1319962424297070599,"@AngelWarrior321 @dyolltrah It’s a sad, sad country we live in. All for a virus with a 99.96% survival rate. What a… https://t.co/JhdPwGXFKR",2020-10-24 11:22:20,636325064,Biden 4 Senate,False,,0,0,0,,,,,,False,
1319962424439525377,https://t.co/hsFeNvnKaL,2020-10-24 11:22:20,1004626411703885824,plot thiccums,False,,0,0,0,,,,,,False,
1319962424632614912,"RT @BarbaraLedeen: I must have missed you during and after 9/11, cleaning up NYC and leading it’s healing and recovery. You should be more…",2020-10-24 11:22:20,847838400006811648,Ginger Eitel 🇺🇸⭐️⭐️⭐️,False,,0,0,0,,,,,,True,BarbaraLedeen
1319962425240727552,"@politico It’s amazing how in bed the media is with the DNC/Biden, running apologist stories and hey he ment this.… https://t.co/e7JoBGqhVy",2020-10-24 11:22:20,890706637,chris canio,False,,0,0,0,,,,,,False,
1319962425400135682,RT @Invisigoth8: Every person across Scotland has the chance to stand and have their voice heard ..no longer will the people be silenced no…,2020-10-24 11:22:20,911241543394217985,Billy Canning,False,,0,0,0,,,,,,True,Invisigoth8
1319962426054373396,"RT @Schiffer05: We support 1000 editors and journalists @republic   They stood for our voice, it is our payback! Let's unite and smash the…",2020-10-24 11:22:20,1162678992459173888,Latur,False,,0,0,0,,,,,,True,Schiffer05
1319962426243166210,"RT @nnamdikanuwords: BLACK TUESDAY IN THE ZOO 🇳🇬 At least everyone has witnessed the kind of stupid country 🇳🇬 they're in to, so whenever y…",2020-10-24 11:22:20,1053723092256804866,Chukwuaustin Godswill,False,,0,0,0,,,,,,True,nnamdikanuwords
1319962426515705857,"RT @haha1hmm: A Country can build a better future only when the People of the country are United, Everyone abides by the Law, When Fundamen…",2020-10-24 11:22:20,1161696944642756608,Meghduti ☁️✨🦋,False,,0,0,0,,,,,,True,haha1hmm
1319962427765686274,RT @MattHancock: I want to say a huge thank you to all those at @NHSUK working across the country in our national effort to tackle this unp…,2020-10-24 11:22:21,45351552,Jacky Anthony,False,,0,0,0,,,,,,True,MattHancock
1319962427816116224,"@GrantTucker Pre Covid If this was happening in any other country outside the UK, people here would be throwing the… https://t.co/bQ30zvCkg5",2020-10-24 11:22:21,1286042861587308552,Northernstar🇬🇧👍,False,,0,0,0,,,,,,False,
1319962428512235525,North America is a continent located in the north-western hemisphere of the Earth. The continent of North America i… https://t.co/2Xj1Mq0XI0,2020-10-24 11:22:21,18210270,MapsofWorld,False,,0,0,0,,,,,,False,
1319962429758078979,country müziği yapan küçük bir kızdan pop kraliçesine sonra ise bir efsaneye dönüşmesini izledim. her seferinde çal… https://t.co/Fy2FTdKQ24,2020-10-24 11:22:21,1290356777498955777,ruby,False,,0,0,0,,,,,,False,
1319962430630469633,@NeeKlaus_ @Postsubman Exactly. Now go and tell those kids. And I'm not even joking. This is the only way we can ta… https://t.co/vbP0n3xEqd,2020-10-24 11:22:21,825709946654359552,munachiso,False,,0,0,0,,,,,,False,
1319962431796531201,"@esteponera59 Thanks Chorley, it sure has been fun and educational too, as we got to know our country and its history too. 🙂",2020-10-24 11:22:22,1632876169,Harry Foster,False,,0,0,0,,,,,,False,
1319962433356730368,What sort of madness is this looting of private businesses we are seeing all around the country  Why????,2020-10-24 11:22:22,149821638,KiZUSHiKARiKiRiN...,False,,0,0,0,,,,,,False,
1319962433478365185,I do believe that Rudy colludy has in fact further harmed his standing in the country. What a joke.,2020-10-24 11:22:22,300560888,Allen Lewis Bedsaul,False,,0,0,0,,,,,,False,
1319962433650184192,"@TinaMorphis you don’t wear a mask. If you get violent, you go to jail. USA is a First World country and a lot of p… https://t.co/i3VGRUVwgF",2020-10-24 11:22:22,40335000,Marbs,False,,0,0,0,,,,,,False,
1319962434510139392,58% of Scots want indy. 62% don't want Brexit. With Brexit looming via the most corrupt English gov't for many a de… https://t.co/K2LJpjnsdA,2020-10-24 11:22:22,2341897650,@jimbo_w,False,,0,0,0,,,,,,False,
1319962434724110337,RT @GuardOromia: Ethiopia faced difficult national threat. Trump’s comment on the Dam may ignite war between Ethiopia &amp; Egypt.  Abiy lost l…,2020-10-24 11:22:22,1319675447685337091,Dechasa Wirtu,False,,0,0,0,,,,,,True,GuardOromia
1319962435231633409,“My partner is unable to make it today so I’m going to FaceTime him if that’s ok”   “Oh where is he then”   “*inser… https://t.co/SG5MkwtYMB,2020-10-24 11:22:22,154220568,Poppy Price,False,,0,0,0,,,,,,False,
1319962435814608896,@EileenTurner8 Focus on ur own shit country u inbred twat,2020-10-24 11:22:23,1192095685308506112,Harry,False,,0,0,0,,,,,,False,
1319962436317794306,Trumps only plan to stop Covid-19 is herd immunity.   He needs you to get Covid-19 to stop the Spread.  Do you thin… https://t.co/1KWw2hlrwR,2020-10-24 11:22:23,796524079570223104,TL Falco,False,,0,0,0,,,,,,False,
1319962436347301889,@berniespofforth That was his reaction. It’s just unbelievable. This madness has to stop. The country is being ruined.,2020-10-24 11:22:23,2964893927,Lyndsay Hopkins,False,,0,0,0,,,,,,False,
1319962436536049665,"@Popehat Never been to Times Square, and normally wouldn't care less about any billboard there.  Thanks Jared and V… https://t.co/crn0IGGLec",2020-10-24 11:22:23,704841942861938688,Make MO Purple🇺🇸,False,,0,0,0,,,,,,False,
1319962437123215360,@AdanechAbiebie @addisstandard Your mere call for unity is nothing but a foolish attempt at face-saving. We r well… https://t.co/EzrmYvNsF8,2020-10-24 11:22:23,1170746686093844480,Trotsky,False,,0,0,0,,,,,,False,
1319962437852876802,"@HuffPostPol It's not ""herd immunity"". It's democide.  Democide:  the killing of members of a country's civilian po… https://t.co/U3y1JfEHJS",2020-10-24 11:22:23,985575963277721600,Wide Braaainzz!🧟‍♀️🧟‍♂️ | Fierce Heart 🦓🥄,False,,0,0,0,,,,,,False,
1319962437966180352,https://t.co/HuCZPH9o2a,2020-10-24 11:22:23,959726355016400896,翔@ハピネスカラー👼🍭👶,False,,0,0,0,,,,,,False,
1319962439543410689,Panasports Uganda Limited&gt;&gt;&gt;great work extreme sports limited&lt;&lt;&lt;&lt;we love it&lt;&lt;&lt;&lt;&lt;,2020-10-24 11:22:23,1307236763497308168,panaliga tv,False,,0,0,0,,,,,,False,
1319962441090990080,RT @Views06: Are you happy with your country?,2020-10-24 11:22:24,551923126,Lahmo,False,,0,0,0,,,,,,True,Views06
1319962441120280576,#AFLGF TIGER COUNTRY LADS 💛🖤💛🖤💛🖤 https://t.co/3H1U951tlf,2020-10-24 11:22:24,2587352389,suzie 🐦🐍👑,False,,0,0,0,,,,,,False,
1319962442361864196,Sad but true.,2020-10-24 11:22:24,1013301133828378624,Karl E Loxton,False,,0,0,0,,,,,,False,
1319962442387099649,@vonderleyen @EU_Commission a European country. Please help me. Thank you very much 00905447193152. This is my phon… https://t.co/1kUxrUWi0B,2020-10-24 11:22:24,1309577737678487555,محمدالحميدي,False,,0,0,0,,,photo,https://pbs.twimg.com/media/ElFy1XWWkAATtBG.jpg,1.319962426922668e+18,False,
1319962443435552768,RT @proudy_indian1: @Tatagreenbatery My Nayi Soch for India is to clean your locality first then you can do something for your country so M…,2020-10-24 11:22:24,2940558691,Neeshantt🎭,False,,0,0,0,,,,,,True,proudy_indian1
1319962443607609345,RT @Rume__: &amp; are shooting people who actually need it,2020-10-24 11:22:24,219651910,Ras Tafari,False,,0,0,0,,,,,,True,Rume__
1319962444119314432,Turkish President Recep Tayyip Erdogan speaks at the country's governing party's congress in Kayseri.,2020-10-24 11:22:25,1319952759723089920,FlickerAgency,False,,0,0,0,,,,,,False,
1319962444417126401,"@Stornoway_Cove when minimum ain’t enough to live on, you are in a shithole country. unregulated capitalism is for pigs.",2020-10-24 11:22:25,50027876,bob hawkins,False,,0,0,0,,,,,,False,
1319962444425355267,"RT @tanvirarain: MFR said, Military is controlling the whole country from Tehsil to Division level, they have to surrender from administrat…",2020-10-24 11:22:25,1033992455232749570,Sudarshan,False,,0,0,0,,,,,,True,tanvirarain
1319962444610080768,@MohauHlonyana That's not an enough excuse cause u live in worse violent country.. the aren't your everyday acts...… https://t.co/eN4u8jOgsY,2020-10-24 11:22:25,253428554,Lou ♤,False,,0,0,0,,,,,,False,
1319962445474050053,"@DarshunKendrick @realDonaldTrump OH,....SO YOU THINK LIKE A FOX OR SOME SORT OF WILD DOG IS WHAT HE WAS REFERRING… https://t.co/TmKclC1nFO",2020-10-24 11:22:25,1206296314859966464,Cubans X Trump,False,,0,0,0,,,,,,False,
1319962447835521028,@markjenkinsonmp You and your government are the biggest criminals in this country,2020-10-24 11:22:25,1318091959400079367,fuckthetories,False,,0,0,0,,,,,,False,
1319962448896708609,"im going to get bashed for being ""hateful"" again but THIS. IS. TRUTH  when someone's racist you condemn them right?… https://t.co/mka4ViF8cy",2020-10-24 11:22:26,1002730659289468928,mad sexy cool | 🔞,False,,0,0,0,,,,,,False,
1319962449299316737,@warrenmcfc @BlueWolf_09 Oh he was tipped as the best young cb In the country. He just isn’t built for football. Th… https://t.co/bswUqVjUBG,2020-10-24 11:22:26,2300177261,Allan,False,,0,0,0,,,,,,False,
1319962449320304640,Camisetas con su cara.,2020-10-24 11:22:26,1217378342787342336,Terrorismo patronal,False,,0,0,0,,,,,,False,
1319962449345417218,RT @tope_bisade: You can not have law and order under an atmosphere where people are living under worse conditions. What you would have is…,2020-10-24 11:22:26,463396040,Seedove Atanda,False,,0,0,0,,,,,,True,tope_bisade
1319962449412608000,@SelaineSaxby Mad that you don't think you're scum but you and all your crony Tory mates are the biggest scumbags i… https://t.co/axEjJvEGOK,2020-10-24 11:22:26,1712901152,Biggus Dickus,False,,0,0,0,,,,,,False,
1319962449504657408,Best President ever.,2020-10-24 11:22:26,1060575844412706817,Hazel Eyes,False,,0,0,0,"Kingman, AZ","(-114.07623, 35.174131)",,,,False,
1319962450620538881,"@heisebuka @DuchessT_ This is the effect of a bad government, leaders are supposed to live by good example... Buh Not in my dear country😭",2020-10-24 11:22:26,1206590759773843456,Medical Oracle🔬💉,False,,0,0,0,,,,,,False,
1319962451870388229,No they won't she is the leader of an independent country and like Nicola she is focused on the well being of that… https://t.co/emdVNFYnXM,2020-10-24 11:22:26,823141916405616640,Its all about democracy,False,,0,0,0,,,,,,False,
1319962452247908365,RT @ATN_fgc: 🇳🇴🇳🇴Stream. Is. Live.🇳🇴🇳🇴🇳🇴 Go watch at https://t.co/BbJqAtH3Hc 🇫🇮🇸🇪🇳🇴🇩🇰  Norwegian Country Qualifier! https://t.co/bKpmDbmGLq,2020-10-24 11:22:26,2858832916,Joy 🎮✨,False,,0,0,0,,,,,,True,ATN_fgc
1319962452860243969,RT @dipoladapo: WE NEED TO HAVE THESE AND MANY OTHER BRANDED POSTERS AND OTHER TYPES OF PHYSICAL AWARENESS AT EVERY NOOK AND CRANNY OF THIS…,2020-10-24 11:22:27,86023637,Ade Yemi,False,,0,0,0,,,,,,True,dipoladapo
1319962453111865346,RT @janvinjoey: Vote Trump and all Red. https://t.co/1iVqQJCYMw,2020-10-24 11:22:27,1123097966200356865,PeaGreen - VOTE! 2020 IN PERSON,False,,0,0,0,,,,,,True,janvinjoey
1319962453761982465,@realDonaldTrump  😅,2020-10-24 11:22:27,72070979,blah,False,,0,0,0,,,,,,False,
1319962456328949760,RT @EmekaAmakeze: Never for a moment forget that you are dealing with a generation of politicians that happily hoarded #COVID19 palliatives…,2020-10-24 11:22:27,588087455,EMEKA EDEH,False,,0,0,0,,,,,,True,EmekaAmakeze
1319962457658490881,RT @BrownEyed_Babee: It's disgusting what is happening in our country,2020-10-24 11:22:28,3383362955,LIYYAH💙,False,,0,0,0,,,,,,True,BrownEyed_Babee
1319962457683746816,Cancel out the view...just like the ass---- did to Thanksgiving.,2020-10-24 11:22:28,882640935485657088,Dog-Dad,False,,0,0,0,,,,,,False,
1319962458149343232,@semako_pr History has repeatedly told us that Nigeria was created to fail....The only thing that can save us is if the country was split.,2020-10-24 11:22:28,969904557693292545,EZE THANOS🔰🇳🇬,False,,0,0,0,,,,,,False,
1319962459118080000,@funder @neilptnms “Could” being the operative word here. Absolutely no proof that it prevents any additional death… https://t.co/eLQdSEDyXa,2020-10-24 11:22:28,2409578712,Red Broad 🔶 #FBPE 🇪🇺 #CASEDEMIC,False,,0,0,0,,,,,,False,
1319962460061839360,Joe Biden is the consummate liar and partner to the most crooked divisive anti american administration this country… https://t.co/n72RP1A2cD,2020-10-24 11:22:28,1157242135931969538,Talktober,False,,0,0,0,,,,,,False,
1319962461043331072,RT @RitaAdubaBlog: Djswitch counted 15 bodies ; gave the 15 bodies to the shooters. Did live ig video in a war front. But didn’t take a sin…,2020-10-24 11:22:29,1257726576088748039,akmus66new,False,,0,0,0,,,,,,True,RitaAdubaBlog
1319962461865414656,"Coming from Chicago that's definitely the sense I have of most popular British culture, Black Books, IT Crowd, Ghos… https://t.co/tEwNEnOdY7",2020-10-24 11:22:29,352933993,"Redlinski, Lisa",False,,0,0,0,,,,,,False,
1319962462746267649,@BAZ__17 @DexterC57968627 @JackStevensUK @philosophy_the @Artisans17 @J4cobite @fatval999 @theKSIP @Jim1Jas… https://t.co/tSKfwTQMeZ,2020-10-24 11:22:29,1277516353717645312,Was it something i said ?,False,,0,0,0,,,,,,False,
1319962462884524034,RT @AliIrfan_3: who raised questions how it was possible that a civil war erupted in a country and only Indian media knew it and none else.…,2020-10-24 11:22:29,1293771152800854017,𝗠𝗮𝗵𝘄𝗶𝘀𝗵 𝗣𝗧𝗜,False,,0,0,0,,,,,,True,AliIrfan_3
1319962463660429312,RT @zafarsareshwala: The Law is very clear: Only #Sikhs are allowed to keep Beard! And this Law is since Independence! Sorry please don’t s…,2020-10-24 11:22:29,1227896999921344512,Dipak Das,False,,0,0,0,,,,,,True,zafarsareshwala
1319962465455738886,RT @SundayDareSD: President @MBuhari: “I am deeply pained that innocent lives have been lost. These tragedies are uncalled for and unnecess…,2020-10-24 11:22:30,1313139863902990336,Sidiq Damilare,False,,0,0,0,,,,,,True,SundayDareSD
1319962466940375040,RT @LMKMovieManiac: The positive tale of a young woman who strives to become a self-made business entrepreneur (Indian Chai in a foreign co…,2020-10-24 11:22:30,1177972978253844480,PrathiYoshi💝Keerthy,False,,0,0,0,,,,,,True,LMKMovieManiac
1319962467695534081,@lukemcgee I'm sorry but you have to question anyone who thought that Boris Johnson would  e able to unite he count… https://t.co/GPxYux7now,2020-10-24 11:22:30,40218266,Natasha Akhtar,False,,0,0,0,,,,,,False,
1319962468270116865,"@TomJChicago Trump's Plan A: steal the election;  Plan B: if plan A somehow fails, ensure the country handed over i… https://t.co/AqLDbKVbq2",2020-10-24 11:22:30,824691763071897601,GallomirGirl,False,,0,0,0,,,,,,False,
1319962468748120064,https://t.co/UeKd1Vyt4v,2020-10-24 11:22:30,3269916475,なるる👼🍭👶,False,,0,0,0,,,,,,False,
1319962469754900480,i want to suck johnnys toes COUNTRY ROAD IS ON MOM ARE U OK,2020-10-24 11:22:31,210471637,🕸🎃🕷🎲,False,,0,0,0,,,,,,False,
1319962469993975811,@melontittie @BI_UESUNGlE @Haristay2 @MidniteRosie @EISORrs1_ @BPStaysWin That feeling is mutual in terms of thsi b… https://t.co/0XCHmSL0TR,2020-10-24 11:22:31,1099339402348613632,ᴍɪᴄʜᴇʟʟᴇ ⁷,False,,0,0,0,,,,,,False,
1319962470358913029,@pbhushan1 @Ram_Guha That man has done nothing but bad for our country. He called us filthy. Yet our Supreme ji will meet and greet him.,2020-10-24 11:22:31,810035001479729153,Opinions,False,,0,0,0,,,,,,False,
1319962470677622786,Self-enrichment against country through using the Seat in Congress is a crime which has Been swept under carpet.  P… https://t.co/RTQTZNaO5L,2020-10-24 11:22:31,885948055,William Speakes,False,,0,0,0,,,,,,False,
1319962471193509888,RT @g_bemmie: @Morris_Monye Who did we offend in this country God!  I bet his children are not even in Nigeria,2020-10-24 11:22:31,72273859,Explora 🌍,False,,0,0,0,,,,,,True,g_bemmie
1319962471860441088,"City &amp; Country @ Somewhere, Anywhere, Everywhere https://t.co/Y0h7xZQ7ui",2020-10-24 11:22:31,1027195525907599362,kramreburg,False,,0,0,0,,,,,,False,
1319962472200228864,Check out Scotland The Brief ~ Why Scotland can thrive as an Independent country https://t.co/eQl3ZtEsss @eBay,2020-10-24 11:22:31,2962332694,Craig Dempsey,False,,0,0,0,,,,,,False,
1319962472309248000,@Torsion1 Its those bright city lights that attracts us country folk,2020-10-24 11:22:31,245334874,Sideliner,False,,0,0,0,,,,,,False,
1319962472665722880,RT @gingermcintosh: @atrupar @Maltomash ‘Large parts of this country has private health insurance’. That’s true. Rich people. People with g…,2020-10-24 11:22:31,1271053762036195329,Aviendha69.Ao3,False,,0,0,0,,,,,,True,gingermcintosh
